Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
189701254384965,Eneco,Eneco,175856,109
288295911466,Greenpeace Nederland,Greenpeace Nederland,86609,462
57729029960,Amnesty International Nederland,Amnesty International Nederland,83919,633
93833638834,Plan International NL,Plan International NL,67137,205
139858509373289,UNICEF Nederland,Unicef Nederland,66465,374
83439828234,Milieudefensie,Milieudefensie,59539,947
133687759997528,ASN Bank,ASN Bank,56683,52
120184871378246,Aidsfonds,Aidsfonds,54982,19
120034538112114,Stichting Vluchteling,Stichting Vluchteling,50975,19
118754531489898,Artsen zonder Grenzen,Artsen zonder Grenzen Nederland,46187,205
115289021825188,Oxfam Novib,Oxfam Novib,42922,160
488054904564547,ifaw,Stichting IFAW,38163,177
132031878648,Natuurmonumenten,Vereniging tot Behoud van Natuurmonumenten in Nederland,31731,322
164448196903465,Simavi,Simavi,27463,45
428670174395114,Vattenfall,Vattenfall Nederland,27191,29
165625476919894,CNV Vakmensen,CNV Vakmensen,22888,110
124564577597743,Ministerie van Economische Zaken en Klimaat,Ministerie van Economische Zaken en Klimaat,22783,8
159449970751999,Save the Children Nederland,Save the Children Nederland,22385,106
122074554119,EU Social,EU Social,22180,7
160001040736183,Fairtrade Nederland,Fairtrade Nederland,20738,184
147006749798,Ben & Jerry's,Ben & Jerry's Nederland,19762,6
349312760804,World Vision Nederland,World Vision NL,19750,232
111534388878604,NIVEA,NIVEA,18608,5
100169997009,Proefdiervrij,Proefdiervrij,18082,226
245644432148792,ING Nederland,ING Nederland,17481,8
198486356863605,Longfonds,Longfonds,16556,258
1830425247191865,Cordaid,Cordaid,16147,129
201751609836046,Dokters van de Wereld (NL),Dokters van de Wereld,16058,52
100455310014019,Solidaridad,Solidaridad,14412,93
113895885305052,Partij van de Arbeid (PvdA),Partij van de Arbeid (PvdA),13799,168
281600435192259,Fonds Slachtofferhulp,Stichting Fonds Slachtofferhulp,13446,150
285512534937,Terre des Hommes Nederland,Terre des Hommes Nederland,13352,101
100660309175869,NieuwRechts,NieuwRechts.nl,13327,91
