id,name,created_at,advertisers_entities.id,entities.short_name,entities.is_active,entities.is_political,countries.name,countries.alpha2,advertisers_platforms.advertiser_platform_ref,advertisers_platforms.advertiser_platform_name,platforms.name
016c01ff-e248-4956-a4bf-63525bddd2bf,Στέργιος Γιαννάκης,2023-04-12T10:54:29.625Z,2fd1aa11-2097-4432-819c-472e330e3ab8,ΝΔ,true,true,Greece,gr,1213680875367973,Στέργιος Γιαννάκης,Facebook
01ff98e7-97d0-4f48-acbf-d72008a4fc0e,Ευαγγελία Τζουβελέκη- Ρεπούσκου,2023-05-13T06:55:02.669Z,12f05d52-8a67-4295-bb0d-312e86e05dd5,ΝΔ,true,true,Greece,gr,359113011470584,Ευαγγελία Τζουβελέκη- Ρεπούσκου,Facebook
036bb526-76ae-4586-a99b-951864b74969,Μπλούχος Κώστας,2023-04-12T10:54:29.823Z,0c429f04-b43d-4878-b892-73d0dbb682cf,ΝΔ,true,true,Greece,gr,1688459868047064,Μπλούχος Κώστας,Facebook
03e63094-7502-4287-b5c9-0d0d9bd466e2,Καλλιόπη Λάουρα - Πώλα Δαμιανού,2023-03-29T10:54:54.878Z,dae1b1a7-9b08-4c65-924f-bffb4d5df82c,ΝΔ,true,true,Greece,gr,330149330954913,Καλλιόπη Λάουρα - Πώλα Δαμιανού,Facebook
03fbeb65-8447-4272-b59d-d8081fa2923e,Νίκος Παπαθανάσης - Nikos Papathanasis,2023-02-07T15:06:05.748Z,f6629c3e-8c01-4df5-9796-139b261d1d4a,ΝΔ,true,true,Greece,gr,526882294515877,Νίκος Παπαθανάσης - Nikos Papathanasis,Facebook
05320fc7-25aa-4d67-8fcb-0405d4fcf263,Αγαπάμε το Χαλάνδρι,2023-04-19T06:54:47.186Z,b812ed94-c47f-44ec-bb76-b591c4bf3555,ΝΔ,true,true,Greece,gr,397074630437565,Αγαπάμε το Χαλάνδρι,Facebook
07dfca1d-ce13-44c5-bc35-c2f3382063ca,Σμαρούλα Μανιάτη,2023-04-25T06:54:34.829Z,024d3fd2-d8ae-4847-8760-552ac7af09c6,ΝΔ,true,true,Greece,gr,115065084896053,Σμαρούλα Μανιάτη,Facebook
083d6902-9889-49da-9125-121b190f39c7,Κώστας Πάσχος - Kostas Paschos,2023-05-02T06:54:48.202Z,898c6b5d-4b18-482c-831c-4a05651b1b29,ΝΔ,true,true,Greece,gr,516870588480745,Κώστας Πάσχος - Kostas Paschos,Facebook
083e7ffc-13bf-4484-9e03-8012c749b042,Νίκος Αντωνακάκης,2023-05-03T06:54:16.027Z,eebd9197-25c4-4b04-9fa3-21649d72c2f3,ΝΔ,true,true,Greece,gr,815666852167219,Νίκος Αντωνακάκης,Facebook
085f5272-a84e-4b0e-ada1-bd0b57655257,Ιωάννης Ταχματζίδης,2023-05-07T06:54:03.853Z,dc71fd08-5f1c-4146-9725-5dc4ae495ccc,ΝΔ,true,true,Greece,gr,512280142237918,Ιωάννης Ταχματζίδης,Facebook
0a0b54fa-c4bf-4046-8c98-e7d97a97b5ea,Κατερίνα Νταλντάνη,2023-05-13T06:55:02.245Z,580f4d1f-f809-451d-9bcc-e69d057f1582,ΝΔ,true,true,Greece,gr,115555591530245,Κατερίνα Νταλντάνη,Facebook
0b680c24-2df3-47cd-91c3-4d9a9805e0a1,George Karagiannis,2023-02-09T06:29:14.441Z,73217f8c-76da-4527-b8e7-308fb0b79ccd,ΝΔ,true,true,Greece,gr,102179895818238,George Karagiannis,Facebook
0c4b470e-a899-4661-b228-0cc1391f05ef,Giorgos Patoulis,2023-02-08T05:54:36.778Z,543b039a-0424-40cf-97fb-14f7172e8b08,ΝΔ,true,true,Greece,gr,668804566601196,Giorgos Patoulis,Facebook
0cd509a1-a086-44e1-b664-29de05963b47,Στράτος Σιμόπουλος - Stratos Simopoulos,2023-02-13T10:54:52.111Z,40022d16-e34c-4230-947c-bee1d85a1f76,ΝΔ,true,true,Greece,gr,111732525529765,Στράτος Σιμόπουλος - Stratos Simopoulos,Facebook
0e10cd47-d668-4a28-97ff-10c1c70c43d3,Δημήτρης Καμπόσος / Αλλαγή Πορείας,2023-02-07T15:06:05.952Z,fc124f3a-60b6-4300-b12d-2eee63d1db48,ΝΔ,true,true,Greece,gr,1886514104920716,Δημήτρης Καμπόσος / Αλλαγή Πορείας,Facebook
0e617e0e-f807-48af-952a-3acf61fa2147,Nikos Spiliopoulos,2023-04-14T08:50:05.955Z,daeafd33-e8ee-400c-8d30-c9de84cf4485,ΝΔ,true,true,Greece,gr,116064024784045,Nikos Spiliopoulos,Facebook
0ed7c095-978b-4885-80b4-28b61cfb7d82,Sevi Voloudaki,2023-04-16T15:07:03.491Z,99101a4c-8c02-48a0-a319-bf937ff51733,ΝΔ,true,true,Greece,gr,110940918621535,Sevi Voloudaki,Facebook
0efd1147-fe3b-4516-b480-282655ba79ce,Σπύρος Κωνσταντόπουλος,2023-05-20T06:54:58.187Z,f5156a18-40a1-49a4-aeff-f81da35ca197,ΝΔ,true,true,Greece,gr,159010054124599,Σπύρος Κωνσταντόπουλος,Facebook
10724fcf-1f1d-406a-be06-07e429e3c614,Κώστας Τσιάρας,2023-04-25T06:54:36.298Z,63f5aa33-8894-4082-bd98-cb0c6e1fb430,ΝΔ,true,true,Greece,gr,1451651945071858,Κώστας Τσιάρας,Facebook
107630e7-731d-4dbd-ad43-d15d116a5f0d,Γιώργος Δημόπουλος - Giorgos Dimopoulos,2023-02-07T15:06:05.925Z,eab532ae-3a6c-49be-9104-9d2d554f80a7,ΝΔ,true,true,Greece,gr,755503537794595,Γιώργος Δημόπουλος - Giorgos Dimopoulos,Facebook
112e8c92-dd0f-4726-bbac-60812bb38279,Μαριλένα Γυφτέα,2023-04-30T06:54:22.140Z,c417ab6c-3a27-485c-8fce-3aebedd34ec4,ΝΔ,true,true,Greece,gr,106585104375898,Μαριλένα Γυφτέα,Facebook
127ea46f-6986-4c8e-acfb-037e2c9e2afc,George Vrettakos,2023-02-17T10:54:37.456Z,cca2f326-f8a6-44d8-bf81-2d769fec1f18,ΝΔ,true,true,Greece,gr,2131206810510315,George Vrettakos,Facebook
130c1e86-c631-4746-ab74-77e55583834d,Κωνσταντίνος Καραγκούνης,2023-04-04T10:55:03.303Z,68720bca-1a9f-4d34-8648-60d16c9a2474,ΝΔ,true,true,Greece,gr,187177148001601,Κωνσταντίνος Καραγκούνης,Facebook
