Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
72249031214,Partido Popular,Partido Popular,12275,199
110744281664042,Sumar,Sumar,8554,94
189318235003,PSOE,PSOE,2852,74
191613196327,PSOE de Andalucía,PSOE de Andalucía,1769,5
57845333112,Save the Children España,Save the Children España,1642,25
78151799929,Amnistía Internacional España,Amnistía Internacional España,1248,149
463627663844039,En Comú Podem,En Comú Podem,1185,149
133044800622,Greenpeace España,Greenpeace España,976,26
436925766384635,Fundació Cipriano García CCOO,Fundació Cipriano García CCOO,706,37
467925280299505,Médicos Sin Fronteras España,Médicos Sin Fronteras España,637,14
1499578240271320,Coalicion Canaria,Coalicion Canaria,560,8
178362315106,European Parliament,European Parliament,531,8
20108693880,Oxfam Intermón,Oxfam Intermón,495,30
169915749735403,CEAR,CEAR,468,29
110450198747205,Urna y toalla,Komons Collective SLL,401,71
57973661707,WWF España,WWF España,330,55
213650972480262,Cristina Valido,Coalición Canaria,319,3
382886965378,Populares Illes Balears,Partido Popular,308,11
150234575797,Esquerra Republicana de Catalunya,Esquerra Republicana de Catalunya,273,3
531128753605705,PSOE Tenerife,PSOE Tenerife,250,6
187629584594801,AnimaNaturalis España,AnimaNaturalis Internacional,235,2
429687251134247,María Fernández,Coalición Canaria,233,2
80678672726,Partido Popular Comunitat Valenciana,Partido Popular Comunitat Valenciana,230,1
183202371808498,EH Bildu,EH Bildu,223,15
147547541961576,Council of the European Union,Council of the European Union,212,5
1519614064741308,Miriam Nogueras Camero,Junts,209,2
438805149591701,Aldi Supermercados,ALDI Central de Compras,208,1
147468905314265,Partido Por un Mundo más Justo · M+J,Partido Por un Mundo más Justo · M+J,205,4
132591756789822,Eroski,Eroski,202,2
107410381720374,Marea Deliberativa,Marea Deliberativa,202,5
245741112112300,Ayuda En Acción,Ayuda En Acción,197,26
102311569588220,Demos Lab,Demos Lab,194,6
306840072990831,Socios Cruz Roja,Socios Cruz Roja,194,7
111993077931929,Adelante Andalucía,Adelante Andalucía,177,94
815597255122198,Osoigo,Osoigo,173,55
190526467655484,Osakidetza,Osakidetza,159,8
276999106249,Asociación Española Contra el Cáncer,Asociación Española Contra el Cáncer,155,21
194053080624605,Compromís,Compromís-Sumar,142,2
392689997465240,PSOE Segovia,PSOE SEGOVIA,141,9
104690619568713,"Yo reciclo vidrio, ¿y tú?",Ecovidrio,139,3
213086312044776,Aldeas Infantiles SOS de España,Aldeas Infantiles SOS de España,134,10
290610294298933,Geroa Bai,Geroa Bai,133,9
821902454827883,Wave Of Change,Wave of Change,125,2
