Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
82362291274,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,6850,54
34848567724,Kyriakos Mitsotakis,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,4036,11
12224403053,Alexis Tsipras,ΣΥ.ΡΙΖ.Α.,1976,59
333635613794935,ΜέΡΑ25,ΜέΡΑ25,1078,43
105845878599873,Πατριωτική Δύναμη - Πρόδρομος Εμφιετζόγλου,Πανελλήνια ΠΑΤΡΙΩΤΙΚΗ ΕΝΩΣΗ,1027,9
31895177275,ΣΥ.ΡΙΖ.Α.,ΣΥ.ΡΙΖ.Α.,863,14
2219917241402396,Γιάννης Μαντζουράνης,Γιάννης Μαντζουράνης,488,15
119651584418103,EF kinisi,ΕΥ ΚΙΝΗΣΗ,417,7
178362315106,European Parliament,European Parliament,310,3
279116802432610,Ελληνική Λύση,Ελληνική Λύση,246,6
1645903788996329,liberal.gr,liberal.gr,159,2
216089191899991,Νίκος Ανδρουλάκης,ΠΑΣΟΚ - Κίνημα Αλλαγής,148,30
1092277377600444,iMEdD,iMEdD,136,1
91877963116,WWF Greece,WWF Greece,123,16
108202487313859,Ο Πολύγραφος,Ο Πολύγραφος,121,2
192906947432657,Protagon.gr (official),Protagon.gr (official),114,17
345324598921301,"Εφημερίδα ""Η Αυγή""","Εφημερίδα ""Η ΑΥΓΗ""",105,2
174590159233465,Thessaloniki International Film Festival,Thessaloniki International Film Festival,102,12
31324524225,Greenpeace Greece,Greenpeace,≤100,4
1228787333948110,Κωνσταντίνα Καραμπατσώλη - Υποψήφια Βουλευτής Νομού Ευβοίας,Κωνσταντίνα Καραμπατσώλη - Υποψήφια Βουλευτής Νομού Ευβοίας,≤100,6
105531162548016,Δημήτρης Γκάρτζος,Δημήτρης Γκάρτζος,≤100,2
100771372008093,powergame.gr,POWERGAME,≤100,42
104871439107989,Justice Initiative Greece,Justice Initiative Greece,≤100,7
404183552993057,newmoney.gr,newmoney.gr,≤100,12
134135906635470,newsbomb.gr,newsbomb.gr,≤100,5
104944762512920,Στέλιος Αγγελούδης,Στέλιος Αγγελούδης,≤100,5
107947598152985,Οδηγητής,These ads ran without a disclaimer,≤100,1
1489639131352219,Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou,Πλεύση Ελευθερίας,≤100,2
100582149195797,CretaNews.eu,CretaNews.eu,≤100,3
2131206810510315,George Vrettakos,Γιώργος Βρεττάκος,≤100,4
107898832590939,European Commission,European Commission,≤100,2
2072195123083529,Com & Com - Αναπτυξιακή ΕΠΕ,Com & Com - Αναπτυξιακή ΕΠΕ,≤100,1
931897020261427,AVIN,AVIN,≤100,3
1637375619619220,Άγγελος Αγραφιώτης,Άγγελος Αγραφιώτης,≤100,2
104692221824082,Energymag.gr,Energymag,≤100,29
627330267312880,Vouliwatch,Vouliwatch,≤100,4
105845878599873,Πατριωτική Δύναμη - Πρόδρομος Εμφιετζόγλου,Πανελλήνια Πατριωτική Ένωση,≤100,2
716811695006895,Συμμαχία Πολιτών,Συμμαχία Πολιτών,≤100,8
159977541380043,The President,The President,≤100,6
1748153855406537,vradini.gr,vradini.gr,≤100,7
752606108412300,Κώστας Χήτας,Κώστας Χήτας,≤100,1
104299506270374,Euro2day,Euro2day,≤100,9
639195573200114,Όλοι Εμείς - Δρόσος Τσαβλής,Όλοι Εμείς - Δρόσος Τσαβλής,≤100,2
112873984180079,Sterea economy,Sterea Economy,≤100,4
701705353261052,Σπύρος Πέγκας,Σπύρος Πέγκας,≤100,3
350490315356765,Γιώργος Παπαδημητρίου - George Papadimitriou,Γιώργος Παπαδημητρίου - George Papadimitriou,≤100,1
461382171072085,Κωνσταντίνος Μπογδάνος / Konstantinos Bogdanos,Κωνσταντίνος Μπογδάνος,≤100,2
103754084863302,Εκδόσεις Επίκεντρο,Εκδόσεις Επίκεντρο,≤100,15
103834141967178,Ελλάδα 24,Ellada 24,≤100,3
102179895818238,George Karagiannis,George Karagiannis,≤100,5
106342369126932,Liokou Copy Shop,Liokou Copy Shop,≤100,3
225197477683663,Ρένα Δούρου,Ρένα Δούρου,≤100,1
2212837805653569,Χριστίνα Τσιλιγκίρη / Christina Tsiligkiri,Χριστίνα Τσιλιγκίρη - Christina Tsiligkiri,≤100,4
107822342225787,Δύναμη Ελπίδας - Γιώργος Τσουρουνάκης,Δύναμη Ελπίδας - Γιώργος Τσουρουνάκης,≤100,9
1438293789797221,ecoelastika,ecoelastika,≤100,5
102088919587174,Dimitris Pistevos,https://epomeni-mera.gr/,≤100,11
2428107534084155,DailyPost.gr,ΝΟΗΣΙΣ ΙΚΕ,≤100,5
88027997208,Διεθνής Αμνηστία - Ελληνικό Τμήμα,Amnesty International Greece,≤100,1
321987701923959,Κώστας Ασκούνης,Προοπτική Ζωής,≤100,1
498517260229554,Arouraios,AROURAIOS.GR,≤100,1
339494163887900,ΑγαΠάμε την Πόλη μας τον Άγιο Δημήτριο,ΑγαΠάμε την Πόλη μας τον Άγιο Δημήτριο,≤100,11
401923956650723,Γιάννης Πολυχρονάκος,Γιάννης Πολυχρονάκος,≤100,6
117037629671698,BusinessDaily,Business Daily,≤100,12
196882087005924,Παύλος Γερουλάνος,Παύλος Γερουλάνος,≤100,2
457640937699166,Νεκτάριος Φαρμάκης,ΝΕΚΤΑΡΙΟΣ ΦΑΡΜΑΚΗΣ,≤100,3
585204998167664,Ευρωπαϊκό Πολιτιστικό Κέντρο Δελφών / European Cultural Centre of Delphi,European Cultural Centre of Delphi,≤100,1
110695035251072,"Ηλιούπολη, Φωτεινή Πόλη","Ηλιούπολη, Φωτεινή Πόλη",≤100,1
100783283013168,Γιάννης Παππάς - Προχωράμε μαζί,Ioannis Pappas,≤100,3
