Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
72249031214,Partido Popular,Partido Popular,14059,161
436925766384635,Fundació Cipriano García CCOO,Fundació Cipriano García CCOO,4871,73
189318235003,PSOE,PSOE,4525,118
110744281664042,Sumar,Sumar,4093,166
191613196327,PSOE de Andalucía,PSOE de Andalucía,1870,5
133044800622,Greenpeace España,Greenpeace España,1471,29
78151799929,Amnistía Internacional España,Amnistía Internacional España,1406,144
111401102720,MÁSMÓVIL,MÁSMÓVIL,1241,5
57845333112,Save the Children España,Save the Children España,1020,24
150234575797,Esquerra Republicana de Catalunya,Esquerra Republicana de Catalunya,994,9
463627663844039,En Comú Podem,En Comú Podem,958,115
20108693880,Oxfam Intermón,Oxfam Intermón,792,37
26830001203,EAJ-PNV,EAJ-PNV,662,8
382886965378,Populares Illes Balears,Partido Popular,653,25
467925280299505,Médicos Sin Fronteras España,Médicos Sin Fronteras España,637,13
194053080624605,Compromís,Compromís-Sumar,624,18
178362315106,European Parliament,European Parliament,613,19
114780085002861,Vota Si Quieres,Vota Si Quieres,599,39
1499578240271320,Coalicion Canaria,Coalicion Canaria,574,8
112538350301638,Ministerio de Igualdad,Ministerio de Igualdad,539,6
111993077931929,Adelante Andalucía,Adelante Andalucía,498,66
169915749735403,CEAR,CEAR,497,29
269212336568846,Podemos,PODEMOS,489,264
57973661707,WWF España,WWF España,471,67
110450198747205,Urna y toalla,Komons Collective SLL,463,68
1519614064741308,Miriam Nogueras Camero,Junts,411,2
213650972480262,Cristina Valido,Coalición Canaria,344,3
395011107895713,Nueva Canarias,Nueva Canarias,289,5
183202371808498,EH Bildu,EH Bildu,287,8
531128753605705,PSOE Tenerife,PSOE Tenerife,262,6
104690619568713,"Yo reciclo vidrio, ¿y tú?",Ecovidrio,258,12
187629584594801,AnimaNaturalis España,AnimaNaturalis Internacional,255,3
429687251134247,María Fernández,Coalición Canaria,255,2
374070875952519,Esquerra Barcelona,Esquerra Barcelona,245,5
11473659787,Educo,Educo,244,21
582289161857444,Partido Popular de Barcelona,Partido Popular de Barcelona,218,12
102311569588220,Demos Lab,Demos Lab,215,16
280596328688823,Tenerife Violeta,Cabildo de Tenerife,213,2
213086312044776,Aldeas Infantiles SOS de España,Aldeas Infantiles SOS de España,211,12
131231529742,Fundación Anesvad,Fundación Anesvad,211,5
815597255122198,Osoigo,Osoigo,210,94
113760931412,Acción contra el Hambre España,Acción contra el Hambre España,209,7
107410381720374,Marea Deliberativa,Marea Deliberativa,203,9
48426568814,Federación Socialista Asturiana FSA-PSOE,Federación Socialista Asturiana FSA-PSOE,198,6
1566161093633067,Santander Empresas,Santander España,198,2
156284204461019,CUP Països Catalans,Candidatura d'Unitat Popular,195,2
245741112112300,Ayuda En Acción,Ayuda En Acción,192,26
392689997465240,PSOE Segovia,PSOE SEGOVIA,183,19
214605018563667,PSOE Jaén,PSOE Jaén,177,2
276999106249,Asociación Española Contra el Cáncer,Asociación Española Contra el Cáncer,165,21
626332130810584,Coalición Canaria Fuerteventura,Coalición Canaria Fuerteventura,155,5
290610294298933,Geroa Bai,Geroa Bai,138,13
117887575012127,Leche Pascual,Leche Pascual,131,15
821902454827883,Wave Of Change,Wave of Change,128,2
224340178439069,Javier Sánchez Serna,PODEMOS,128,2
106707916656,UPN - Unión del Pueblo Navarro,UPN,106,3
429687251134247,María Fernández,María Fernández,106,4
147468905314265,Partido Por un Mundo más Justo · M+J,Partido Por un Mundo más Justo · M+J,104,4
